County,Date,Deaths
 McCulloch County ,2003,0
 McCulloch County ,2004,2
 McCulloch County ,2005,3
 McCulloch County ,2006,1
 McCulloch County ,2007,5
 McCulloch County ,2008,2
 McCulloch County ,2009,0
 McCulloch County ,2010,0
 McCulloch County ,2011,1
 McCulloch County ,2012,1
 McLennan County ,1999,46
 McLennan County ,2000,60
 McLennan County ,2001,46
 McLennan County ,2002,43
 McLennan County ,2003,58
 McLennan County ,2004,39
 McLennan County ,2005,54
 McLennan County ,2006,46
 McLennan County ,2007,35
 McLennan County ,2008,50
 McLennan County ,2009,49
 McLennan County ,2010,37
 McLennan County ,2011,29
 McLennan County ,2012,43
 McMullen County ,1999,0
 McMullen County ,2000,0
 McMullen County ,2001,0
 McMullen County ,2002,0
 McMullen County ,2003,0
 McMullen County ,2004,1
 McMullen County ,2005,0
 McMullen County ,2006,0
 McMullen County ,2007,0
 McMullen County ,2008,0
 McMullen County ,2009,0
 McMullen County ,2010,0
 McMullen County ,2011,1
 McMullen County ,2012,0
 Madison County ,1999,6
 Madison County ,2000,4
 Madison County ,2001,1
 Madison County ,2002,3
 Madison County ,2003,11
 Madison County ,2004,5
 Madison County ,2005,2
 Madison County ,2006,4
 Madison County ,2007,6
 Madison County ,2008,2
 Madison County ,2009,4
 Madison County ,2010,2
 Madison County ,2011,3
 Madison County ,2012,1
 Marion County ,1999,3
 Marion County ,2000,3
 Marion County ,2001,3
 Marion County ,2002,1
 Marion County ,2003,1
 Marion County ,2004,1
 Marion County ,2005,2
 Marion County ,2006,4
 Marion County ,2007,1
 Marion County ,2008,3
 Marion County ,2009,3
 Marion County ,2010,3
 Marion County ,2011,3
 Marion County ,2012,3
 Martin County ,1999,1
 Martin County ,2000,2
 Martin County ,2001,2
 Martin County ,2002,0
 Martin County ,2003,6
 Martin County ,2004,1
 Martin County ,2005,4
 Martin County ,2006,5
 Martin County ,2007,3
 Martin County ,2008,0
 Martin County ,2009,2
 Martin County ,2010,2
 Martin County ,2011,1
 Martin County ,2012,0
 Mason County ,1999,4
 Mason County ,2000,1
 Mason County ,2001,0
 Mason County ,2002,3
 Mason County ,2003,0
 Mason County ,2004,1
 Mason County ,2005,2
 Mason County ,2006,0
 Mason County ,2007,4
 Mason County ,2008,4
 Mason County ,2009,2
 Mason County ,2010,3
 Mason County ,2011,0
 Mason County ,2012,0
 Matagorda County ,1999,9
 Matagorda County ,2000,7
 Matagorda County ,2001,8
 Matagorda County ,2002,7
 Matagorda County ,2003,17
 Matagorda County ,2004,4
 Matagorda County ,2005,10
 Matagorda County ,2006,10
 Matagorda County ,2007,6
 Matagorda County ,2008,8
 Matagorda County ,2009,15
 Matagorda County ,2010,12
 Matagorda County ,2011,9
 Matagorda County ,2012,9
 Maverick County ,1999,11
 Maverick County ,2000,5
 Maverick County ,2001,7
 Maverick County ,2002,8
 Maverick County ,2003,4
 Maverick County ,2004,7
 Maverick County ,2005,14
 Maverick County ,2006,7
 Maverick County ,2007,4
 Maverick County ,2008,9
 Maverick County ,2009,13
 Maverick County ,2010,9
 Maverick County ,2011,11
 Maverick County ,2012,9
 Medina County ,1999,7
 Medina County ,2000,12
 Medina County ,2001,10
 Medina County ,2002,8
 Medina County ,2003,6
 Medina County ,2004,11
 Medina County ,2005,9
 Medina County ,2006,9
 Medina County ,2007,3
 Medina County ,2008,6
 Medina County ,2009,8
 Medina County ,2010,10
 Medina County ,2011,6
 Medina County ,2012,5
 Menard County ,1999,4
 Menard County ,2000,1
 Menard County ,2001,1
 Menard County ,2002,0
 Menard County ,2003,2
 Menard County ,2004,1
 Menard County ,2005,1
 Menard County ,2006,2
 Menard County ,2007,2
 Menard County ,2008,0
 Menard County ,2009,0
 Menard County ,2010,0
 Menard County ,2011,0
 Menard County ,2012,0
 Midland County ,1999,48
 Midland County ,2000,46
 Midland County ,2001,77
 Midland County ,2002,48
 Midland County ,2003,77
 Midland County ,2004,106
 Midland County ,2005,83
 Midland County ,2006,74
 Midland County ,2007,83
 Midland County ,2008,95
 Midland County ,2009,39
 Midland County ,2010,30
 Midland County ,2011,38
 Midland County ,2012,41
 Milam County ,1999,13
 Milam County ,2000,9
 Milam County ,2001,5
 Milam County ,2002,7
 Milam County ,2003,6
 Milam County ,2004,5
 Milam County ,2005,13
 Milam County ,2006,9
 Milam County ,2007,4
 Milam County ,2008,5
 Milam County ,2009,4
 Milam County ,2010,7
 Milam County ,2011,7
 Milam County ,2012,6
 Mills County ,1999,3
 Mills County ,2000,3
 Mills County ,2001,1
 Mills County ,2002,4
 Mills County ,2003,2
 Mills County ,2004,1
 Mills County ,2005,3
 Mills County ,2006,6
 Mills County ,2007,5
 Mills County ,2008,2
 Mills County ,2009,1
 Mills County ,2010,3
 Mills County ,2011,2
 Mills County ,2012,2
 Mitchell County ,1999,8
 Mitchell County ,2000,14
 Mitchell County ,2001,3
 Mitchell County ,2002,9
 Mitchell County ,2003,3
 Mitchell County ,2004,7
 Mitchell County ,2005,7
 Mitchell County ,2006,5
 Mitchell County ,2007,2
 Mitchell County ,2008,1
 Mitchell County ,2009,3
 Mitchell County ,2010,5
 Mitchell County ,2011,0
 Mitchell County ,2012,1
 Montague County ,1999,15
 Montague County ,2000,8
 Montague County ,2001,10
 Montague County ,2002,16
 Montague County ,2003,5
 Montague County ,2004,6
 Montague County ,2005,11
 Montague County ,2006,7
 Montague County ,2007,8
 Montague County ,2008,15
 Montague County ,2009,6
 Montague County ,2010,6
 Montague County ,2011,11
 Montague County ,2012,12
 Montgomery County ,1999,35
 Montgomery County ,2000,35
 Montgomery County ,2001,33
 Montgomery County ,2002,39
 Montgomery County ,2003,46
 Montgomery County ,2004,40
 Montgomery County ,2005,40
 Montgomery County ,2006,48
 Montgomery County ,2007,52
 Montgomery County ,2008,54
 Montgomery County ,2009,58
 Montgomery County ,2010,47
 Montgomery County ,2011,41
 Montgomery County ,2012,40
 Moore County ,1999,5
 Moore County ,2000,3
 Moore County ,2001,3
 Moore County ,2002,4
 Moore County ,2003,3
 Moore County ,2004,0
 Moore County ,2005,3
 Moore County ,2006,3
 Moore County ,2007,6
 Moore County ,2008,0
 Moore County ,2009,2
 Moore County ,2010,1
 Moore County ,2011,0
 Moore County ,2012,0
 Morris County ,1999,6
 Morris County ,2000,6
 Morris County ,2001,4
 Morris County ,2002,4
 Morris County ,2003,3
 Morris County ,2004,3
 Morris County ,2005,7
 Morris County ,2006,7
 Morris County ,2007,4
 Morris County ,2008,4
 Morris County ,2009,5
 Morris County ,2010,3
 Morris County ,2011,3
 Morris County ,2012,4
 Motley County ,1999,0
 Motley County ,2000,0
 Motley County ,2001,0
 Motley County ,2002,0
 Motley County ,2003,0
 Motley County ,2004,0
 Motley County ,2005,1
 Motley County ,2006,0
 Motley County ,2007,1
 Motley County ,2008,1
 Motley County ,2009,1
 Motley County ,2010,1
 Motley County ,2011,1
 Motley County ,2012,0
 Nacogdoches County ,1999,7
 Nacogdoches County ,2000,11
 Nacogdoches County ,2001,10
 Nacogdoches County ,2002,9
 Nacogdoches County ,2003,9
 Nacogdoches County ,2004,14
 Nacogdoches County ,2005,14
 Nacogdoches County ,2006,15
 Nacogdoches County ,2007,11
 Nacogdoches County ,2008,14
 Nacogdoches County ,2009,6
 Nacogdoches County ,2010,8
 Nacogdoches County ,2011,8
 Nacogdoches County ,2012,7
 Navarro County ,1999,12
 Navarro County ,2000,16
 Navarro County ,2001,16
 Navarro County ,2002,7
 Navarro County ,2003,8
 Navarro County ,2004,14
 Navarro County ,2005,8
 Navarro County ,2006,8
 Navarro County ,2007,8
 Navarro County ,2008,5
 Navarro County ,2009,10
 Navarro County ,2010,8
 Navarro County ,2011,7
 Navarro County ,2012,3
 Newton County ,1999,2
 Newton County ,2000,1
 Newton County ,2001,3
 Newton County ,2002,3
 Newton County ,2003,2
 Newton County ,2004,2
 Newton County ,2005,2
 Newton County ,2006,1
 Newton County ,2007,2
 Newton County ,2008,1
 Newton County ,2009,3
 Newton County ,2010,3
 Newton County ,2011,0
 Newton County ,2012,2
 Nolan County ,1999,7
 Nolan County ,2000,9
 Nolan County ,2001,11
 Nolan County ,2002,6
 Nolan County ,2003,8
 Nolan County ,2004,5
 Nolan County ,2005,5
 Nolan County ,2006,4
 Nolan County ,2007,11
 Nolan County ,2008,4
 Nolan County ,2009,6
 Nolan County ,2010,5
 Nolan County ,2011,5
 Nolan County ,2012,5
 Nueces County ,1999,64
 Nueces County ,2000,75
 Nueces County ,2001,70
 Nueces County ,2002,52
 Nueces County ,2003,48
 Nueces County ,2004,49
 Nueces County ,2005,38
 Nueces County ,2006,50
 Nueces County ,2007,41
 Nueces County ,2008,46
 Nueces County ,2009,52
 Nueces County ,2010,51
 Nueces County ,2011,58
 Nueces County ,2012,49
 Ochiltree County ,1999,0
 Ochiltree County ,2000,5
 Ochiltree County ,2001,0
 Ochiltree County ,2002,1
 Ochiltree County ,2003,1
 Ochiltree County ,2004,0
 Ochiltree County ,2005,1
 Ochiltree County ,2006,2
 Ochiltree County ,2007,0
 Ochiltree County ,2008,1
 Ochiltree County ,2009,2
 Ochiltree County ,2010,0
 Ochiltree County ,2011,2
 Ochiltree County ,2012,2
 Oldham County ,1999,1
 Oldham County ,2000,1
 Oldham County ,2001,1
 Oldham County ,2002,0
 Oldham County ,2003,1
 Oldham County ,2004,0
 Oldham County ,2005,0
 Oldham County ,2006,0
 Oldham County ,2007,1
 Oldham County ,2008,0
 Oldham County ,2009,0
 Oldham County ,2010,0
 Oldham County ,2011,0
 Oldham County ,2012,0
 Orange County ,1999,16
 Orange County ,2000,27
 Orange County ,2001,21
 Orange County ,2002,26
 Orange County ,2003,17
 Orange County ,2004,14
 Orange County ,2005,21
 Orange County ,2006,16
 Orange County ,2007,13
 Orange County ,2008,15
 Orange County ,2009,16
 Orange County ,2010,14
 Orange County ,2011,12
 Orange County ,2012,9
 Palo Pinto County ,1999,7
 Palo Pinto County ,2000,10
 Palo Pinto County ,2001,8
 Palo Pinto County ,2002,9
 Palo Pinto County ,2003,4
 Palo Pinto County ,2004,6
 Palo Pinto County ,2005,10
 Palo Pinto County ,2006,6
 Palo Pinto County ,2007,4
 Palo Pinto County ,2008,4
 Palo Pinto County ,2009,6
 Palo Pinto County ,2010,6
 Palo Pinto County ,2011,3
 Palo Pinto County ,2012,6
 Panola County ,1999,5
 Panola County ,2000,7
 Panola County ,2001,4
 Panola County ,2002,3
 Panola County ,2003,7
 Panola County ,2004,7
 Panola County ,2005,8
 Panola County ,2006,4
 Panola County ,2007,4
 Panola County ,2008,2
 Panola County ,2009,4
 Panola County ,2010,3
 Panola County ,2011,4
 Panola County ,2012,3
 Parker County ,1999,19
 Parker County ,2000,14
 Parker County ,2001,12
 Parker County ,2002,10
 Parker County ,2003,20
 Parker County ,2004,16
 Parker County ,2005,19
 Parker County ,2006,12
 Parker County ,2007,12
 Parker County ,2008,19
 Parker County ,2009,23
 Parker County ,2010,14
 Parker County ,2011,20
 Parker County ,2012,18
 Parmer County ,1999,5
 Parmer County ,2000,2
 Parmer County ,2001,7
 Parmer County ,2002,4
 Parmer County ,2003,1
 Parmer County ,2004,2
 Parmer County ,2005,7
 Parmer County ,2006,9
 Parmer County ,2007,4
 Parmer County ,2008,6
 Parmer County ,2009,1
 Parmer County ,2010,1
 Parmer County ,2011,1
 Parmer County ,2012,2
 Pecos County ,1999,3
 Pecos County ,2000,1
 Pecos County ,2001,3
 Pecos County ,2002,2
 Pecos County ,2003,3
 Pecos County ,2004,2
 Pecos County ,2005,0
 Pecos County ,2006,4
 Pecos County ,2007,2
 Pecos County ,2008,5
 Pecos County ,2009,2
 Pecos County ,2010,1
 Pecos County ,2011,1
 Pecos County ,2012,4
 Polk County ,1999,9
 Polk County ,2000,7
 Polk County ,2001,7
 Polk County ,2002,14
 Polk County ,2003,12
 Polk County ,2004,11
 Polk County ,2005,14
 Polk County ,2006,13
 Polk County ,2007,16
 Polk County ,2008,15
 Polk County ,2009,12
 Polk County ,2010,15
 Polk County ,2011,9
 Polk County ,2012,4
 Potter County ,1999,32
 Potter County ,2000,22
 Potter County ,2001,23
 Potter County ,2002,26
 Potter County ,2003,30
 Potter County ,2004,34
 Potter County ,2005,21
 Potter County ,2006,19
 Potter County ,2007,23
 Potter County ,2008,23
 Potter County ,2009,7
 Potter County ,2010,24
 Potter County ,2011,21
 Potter County ,2012,30
 Presidio County ,1999,3
 Presidio County ,2000,3
 Presidio County ,2001,3
 Presidio County ,2002,2
 Presidio County ,2003,1
 Presidio County ,2004,2
 Presidio County ,2005,1
 Presidio County ,2006,4
 Presidio County ,2007,2
 Presidio County ,2008,2
 Presidio County ,2009,2
 Presidio County ,2010,2
 Presidio County ,2011,4
 Presidio County ,2012,2
 Rains County ,1999,3
 Rains County ,2000,2
 Rains County ,2001,2
 Rains County ,2002,5
 Rains County ,2003,0
 Rains County ,2004,0
 Rains County ,2005,1
 Rains County ,2006,2
 Rains County ,2007,3
 Rains County ,2008,1
 Rains County ,2009,3
 Rains County ,2010,2
 Rains County ,2011,5
 Rains County ,2012,1
 Randall County ,1999,16
 Randall County ,2000,18
 Randall County ,2001,7
 Randall County ,2002,22
 Randall County ,2003,20
 Randall County ,2004,20
 Randall County ,2005,22
 Randall County ,2006,9
 Randall County ,2007,14
 Randall County ,2008,12
 Randall County ,2009,12
 Randall County ,2010,11
 Randall County ,2011,16
 Randall County ,2012,21
 Reagan County ,1999,2
 Reagan County ,2000,1
 Reagan County ,2001,1
 Reagan County ,2002,1
 Reagan County ,2003,0
 Reagan County ,2004,0
 Reagan County ,2005,0
 Reagan County ,2006,2
 Reagan County ,2007,0
 Reagan County ,2008,0
 Reagan County ,2009,0
 Reagan County ,2010,0
 Reagan County ,2011,0
 Reagan County ,2012,1
 Real County ,1999,0
 Real County ,2000,1
 Real County ,2001,2
 Real County ,2002,1
 Real County ,2003,3
 Real County ,2004,3
 Real County ,2005,0
 Real County ,2006,0
 Real County ,2007,1
 Real County ,2008,1
 Real County ,2009,0
 Real County ,2010,2
 Real County ,2011,0
 Real County ,2012,0
 Red River County ,1999,1
 Red River County ,2000,7
 Red River County ,2001,5
 Red River County ,2002,10
 Red River County ,2003,10
 Red River County ,2004,6
 Red River County ,2005,12
 Red River County ,2006,7
 Red River County ,2007,4
 Red River County ,2008,2
 Red River County ,2009,6
 Red River County ,2010,3
 Red River County ,2011,4
 Red River County ,2012,7
 Reeves County ,1999,7
 Reeves County ,2000,5
 Reeves County ,2001,5
 Reeves County ,2002,7
 Reeves County ,2003,10
 Reeves County ,2004,3
 Reeves County ,2005,7
 Reeves County ,2006,5
 Reeves County ,2007,9
 Reeves County ,2008,10
 Reeves County ,2009,3
 Reeves County ,2010,7
 Reeves County ,2011,7
 Reeves County ,2012,4
 Refugio County ,1999,6
 Refugio County ,2000,1
 Refugio County ,2001,0
 Refugio County ,2002,1
 Refugio County ,2003,3
 Refugio County ,2004,3
 Refugio County ,2005,1
 Refugio County ,2006,2
 Refugio County ,2007,0
 Refugio County ,2008,0
 Refugio County ,2009,1
 Refugio County ,2010,2
 Refugio County ,2011,3
 Refugio County ,2012,4
 Roberts County ,1999,0
 Roberts County ,2000,1
 Roberts County ,2001,0
 Roberts County ,2002,0
 Roberts County ,2003,0
 Roberts County ,2004,0
 Roberts County ,2005,1
 Roberts County ,2006,0
 Roberts County ,2007,0
 Roberts County ,2008,0
 Roberts County ,2009,0
 Roberts County ,2010,0
 Roberts County ,2011,0
 Roberts County ,2012,0
 Robertson County ,1999,11
 Robertson County ,2000,6
 Robertson County ,2001,5
 Robertson County ,2002,8
 Robertson County ,2003,4
 Robertson County ,2004,2
 Robertson County ,2005,7
 Robertson County ,2006,6
 Robertson County ,2007,5
 Robertson County ,2008,3
 Robertson County ,2009,1
 Robertson County ,2010,6
 Robertson County ,2011,4
 Robertson County ,2012,3
 Rockwall County ,1999,19
 Rockwall County ,2000,14
 Rockwall County ,2001,8
 Rockwall County ,2002,14
 Rockwall County ,2003,11
 Rockwall County ,2004,14
 Rockwall County ,2005,14
 Rockwall County ,2006,18
 Rockwall County ,2007,12
 Rockwall County ,2008,14
 Rockwall County ,2009,9
 Rockwall County ,2010,13
 Rockwall County ,2011,14
 Rockwall County ,2012,15
 Runnels County ,1999,7
 Runnels County ,2000,5
 Runnels County ,2001,4
 Runnels County ,2002,5
 Runnels County ,2003,6
 Runnels County ,2004,3
 Runnels County ,2005,7
 Runnels County ,2006,2
 Runnels County ,2007,3
 Runnels County ,2008,6
 Runnels County ,2009,2
 Runnels County ,2010,3
 Runnels County ,2011,0
 Runnels County ,2012,0
 Rusk County ,1999,12
 Rusk County ,2000,13
 Rusk County ,2001,21
 Rusk County ,2002,15
 Rusk County ,2003,14
 Rusk County ,2004,10
 Rusk County ,2005,11
 Rusk County ,2006,14
 Rusk County ,2007,9
 Rusk County ,2008,10
 Rusk County ,2009,7
 Rusk County ,2010,7
 Rusk County ,2011,9
 Rusk County ,2012,4
 Sabine County ,1999,4
 Sabine County ,2000,1
 Sabine County ,2001,2
 Sabine County ,2002,5
 Sabine County ,2003,2
 Sabine County ,2004,4
 Sabine County ,2005,4
 Sabine County ,2006,3
 Sabine County ,2007,4
 Sabine County ,2008,2
 Sabine County ,2009,1
 Sabine County ,2010,3
 Sabine County ,2011,2
 Sabine County ,2012,2
 San Augustine County ,1999,1
 San Augustine County ,2000,4
 San Augustine County ,2001,2
 San Augustine County ,2002,2
 San Augustine County ,2003,8
 San Augustine County ,2004,5
 San Augustine County ,2005,4
 San Augustine County ,2006,5
 San Augustine County ,2007,6
 San Augustine County ,2008,4
 San Augustine County ,2009,2
 San Augustine County ,2010,4
 San Augustine County ,2011,6
 San Augustine County ,2012,3
 San Jacinto County ,1999,3
 San Jacinto County ,2000,4
 San Jacinto County ,2001,4
 San Jacinto County ,2002,5
 San Jacinto County ,2003,6
 San Jacinto County ,2004,3
 San Jacinto County ,2005,2
 San Jacinto County ,2006,4
 San Jacinto County ,2007,5
 San Jacinto County ,2008,7
 San Jacinto County ,2009,5
 San Jacinto County ,2010,4
 San Jacinto County ,2011,5
 San Jacinto County ,2012,3
 San Patricio County ,1999,9
 San Patricio County ,2000,16
 San Patricio County ,2001,13
 San Patricio County ,2002,11
 San Patricio County ,2003,6
 San Patricio County ,2004,9
 San Patricio County ,2005,18
 San Patricio County ,2006,10
 San Patricio County ,2007,9
 San Patricio County ,2008,11
 San Patricio County ,2009,14
 San Patricio County ,2010,18
 San Patricio County ,2011,10
 San Patricio County ,2012,9
 San Saba County ,1999,5
 San Saba County ,2000,1
 San Saba County ,2001,2
 San Saba County ,2002,9
 San Saba County ,2003,1
 San Saba County ,2004,3
 San Saba County ,2005,1
 San Saba County ,2006,1
 San Saba County ,2007,1
 San Saba County ,2008,0
 San Saba County ,2009,1
 San Saba County ,2010,0
 San Saba County ,2011,3
 San Saba County ,2012,2
 Schleicher County ,1999,1
 Schleicher County ,2000,0
 Schleicher County ,2001,0
 Schleicher County ,2002,0
 Schleicher County ,2003,2
 Schleicher County ,2004,2
 Schleicher County ,2005,1
 Schleicher County ,2006,1
 Schleicher County ,2007,0
 Schleicher County ,2008,0
 Schleicher County ,2009,0
 Schleicher County ,2010,2
 Schleicher County ,2011,0
 Schleicher County ,2012,1
 Scurry County ,1999,9
 Scurry County ,2000,5
 Scurry County ,2001,5
 Scurry County ,2002,3
 Scurry County ,2003,5
 Scurry County ,2004,8
 Scurry County ,2005,2
 Scurry County ,2006,2
 Scurry County ,2007,1
 Scurry County ,2008,6
 Scurry County ,2009,6
 Scurry County ,2010,1
 Scurry County ,2011,6
 Scurry County ,2012,3
 Shackelford County ,1999,3
 Shackelford County ,2000,1
 Shackelford County ,2001,2
 Shackelford County ,2002,1
 Shackelford County ,2003,0
 Shackelford County ,2004,1
 Shackelford County ,2005,1
 Shackelford County ,2006,1
 Shackelford County ,2007,1
 Shackelford County ,2008,0
 Shackelford County ,2009,0
 Shackelford County ,2010,1
 Shackelford County ,2011,0
 Shackelford County ,2012,2
 Shelby County ,1999,3
 Shelby County ,2000,4
 Shelby County ,2001,8
 Shelby County ,2002,14
 Shelby County ,2003,4
 Shelby County ,2004,10
 Shelby County ,2005,5
 Shelby County ,2006,7
 Shelby County ,2007,9
 Shelby County ,2008,2
 Shelby County ,2009,4
 Shelby County ,2010,7
 Shelby County ,2011,2
 Shelby County ,2012,4
 Sherman County ,1999,0
 Sherman County ,2000,0
 Sherman County ,2001,1
 Sherman County ,2002,2
 Sherman County ,2003,1
 Sherman County ,2004,1
 Sherman County ,2005,0
 Sherman County ,2006,0
 Sherman County ,2007,0
 Sherman County ,2008,2
 Sherman County ,2009,0
 Sherman County ,2010,0
 Sherman County ,2011,0
 Sherman County ,2012,0
 Smith County ,1999,50
 Smith County ,2000,60
 Smith County ,2001,60
 Smith County ,2002,53
 Smith County ,2003,44
 Smith County ,2004,28
 Smith County ,2005,36
 Smith County ,2006,33
 Smith County ,2007,31
 Smith County ,2008,39
 Smith County ,2009,34
 Smith County ,2010,39
 Smith County ,2011,24
 Smith County ,2012,34
 Somervell County ,1999,4
 Somervell County ,2000,5
 Somervell County ,2001,3
 Somervell County ,2002,1
 Somervell County ,2003,3
 Somervell County ,2004,2
 Somervell County ,2005,4
 Somervell County ,2006,3
 Somervell County ,2007,2
 Somervell County ,2008,1
 Somervell County ,2009,0
 Somervell County ,2010,1
 Somervell County ,2011,0
 Somervell County ,2012,0
 Starr County ,1999,6
 Starr County ,2000,5
 Starr County ,2001,5
 Starr County ,2002,6
 Starr County ,2003,6
 Starr County ,2004,7
 Starr County ,2005,10
 Starr County ,2006,8
 Starr County ,2007,15
 Starr County ,2008,16
 Starr County ,2009,17
 Starr County ,2010,16
 Starr County ,2011,9
 Starr County ,2012,9
 Stephens County ,1999,3
 Stephens County ,2000,3
 Stephens County ,2001,6
 Stephens County ,2002,6
 Stephens County ,2003,2
 Stephens County ,2004,1
 Stephens County ,2005,2
 Stephens County ,2006,1
 Stephens County ,2007,4
 Stephens County ,2008,2
 Stephens County ,2009,3
 Stephens County ,2010,2
 Stephens County ,2011,4
 Stephens County ,2012,1
 Sterling County ,1999,2
 Sterling County ,2000,0
 Sterling County ,2001,1
 Sterling County ,2002,1
 Sterling County ,2003,0
 Sterling County ,2004,0
 Sterling County ,2005,0
 Sterling County ,2006,0
 Sterling County ,2007,0
 Sterling County ,2008,0
 Sterling County ,2009,0
 Sterling County ,2010,1
 Sterling County ,2011,0
 Sterling County ,2012,0
 Stonewall County ,1999,0
 Stonewall County ,2000,2
 Stonewall County ,2001,3
 Stonewall County ,2002,1
 Stonewall County ,2003,1
 Stonewall County ,2004,1
 Stonewall County ,2005,1
 Stonewall County ,2006,2
 Stonewall County ,2007,2
 Stonewall County ,2008,1
 Stonewall County ,2009,0
 Stonewall County ,2010,0
 Stonewall County ,2011,0
 Stonewall County ,2012,1
 Sutton County ,1999,0
 Sutton County ,2000,0
 Sutton County ,2001,2
 Sutton County ,2002,1
 Sutton County ,2003,1
 Sutton County ,2004,1
 Sutton County ,2005,0
 Sutton County ,2006,0
 Sutton County ,2007,1
 Sutton County ,2008,0
 Sutton County ,2009,2
 Sutton County ,2010,4
 Sutton County ,2011,1
 Sutton County ,2012,1
 Swisher County ,1999,1
 Swisher County ,2000,4
 Swisher County ,2001,2
 Swisher County ,2002,0
 Swisher County ,2003,3
 Swisher County ,2004,2
 Swisher County ,2005,1
 Swisher County ,2006,1
 Swisher County ,2007,0
 Swisher County ,2008,2
 Swisher County ,2009,1
 Swisher County ,2010,4
 Swisher County ,2011,3
 Swisher County ,2012,1
 Tarrant County ,1999,199
 Tarrant County ,2000,184
 Tarrant County ,2001,180
 Tarrant County ,2002,179
 Tarrant County ,2003,170
 Tarrant County ,2004,150
 Tarrant County ,2005,150
 Tarrant County ,2006,183
 Tarrant County ,2007,162
 Tarrant County ,2008,176
 Tarrant County ,2009,194
 Tarrant County ,2010,166
 Tarrant County ,2011,170
 Tarrant County ,2012,222
 Taylor County ,1999,32
 Taylor County ,2000,35
 Taylor County ,2001,40
 Taylor County ,2002,33
 Taylor County ,2003,30
 Taylor County ,2004,28
 Taylor County ,2005,31
 Taylor County ,2006,23
 Taylor County ,2007,31
 Taylor County ,2008,31
 Taylor County ,2009,22
 Taylor County ,2010,20
 Taylor County ,2011,14
 Taylor County ,2012,13
 Terrell County ,1999,0
 Terrell County ,2000,2
 Terrell County ,2001,0
 Terrell County ,2002,1
 Terrell County ,2003,0
 Terrell County ,2004,0
 Terrell County ,2005,0
 Terrell County ,2006,0
 Terrell County ,2007,0
 Terrell County ,2008,1
 Terrell County ,2009,0
 Terrell County ,2010,2
 Terrell County ,2011,0
 Terrell County ,2012,0
 Terry County ,1999,1
 Terry County ,2000,2
 Terry County ,2001,2
 Terry County ,2002,2
 Terry County ,2003,3
 Terry County ,2004,4
 Terry County ,2005,2
 Terry County ,2006,2
 Terry County ,2007,4
 Terry County ,2008,5
 Terry County ,2009,2
 Terry County ,2010,3
 Terry County ,2011,3
 Terry County ,2012,3
 Throckmorton County ,1999,0
 Throckmorton County ,2000,1
 Throckmorton County ,2001,1
 Throckmorton County ,2002,1
 Throckmorton County ,2003,2
 Throckmorton County ,2004,1
 Throckmorton County ,2005,0
 Throckmorton County ,2006,0
 Throckmorton County ,2007,1
 Throckmorton County ,2008,1
 Throckmorton County ,2009,2
 Throckmorton County ,2010,2
 Throckmorton County ,2011,0
 Throckmorton County ,2012,2
 Titus County ,1999,6
 Titus County ,2000,8
 Titus County ,2001,6
 Titus County ,2002,12
 Titus County ,2003,5
 Titus County ,2004,13
 Titus County ,2005,8
 Titus County ,2006,7
 Titus County ,2007,14
 Titus County ,2008,8
 Titus County ,2009,9
 Titus County ,2010,5
 Titus County ,2011,5
 Titus County ,2012,10
 Tom Green County ,1999,33
 Tom Green County ,2000,33
 Tom Green County ,2001,26
 Tom Green County ,2002,29
 Tom Green County ,2003,23
 Tom Green County ,2004,24
 Tom Green County ,2005,26
 Tom Green County ,2006,26
 Tom Green County ,2007,23
 Tom Green County ,2008,32
 Tom Green County ,2009,25
 Tom Green County ,2010,19
 Tom Green County ,2011,14
 Tom Green County ,2012,12
 Travis County ,1999,77
 Travis County ,2000,83
 Travis County ,2001,71
 Travis County ,2002,62
 Travis County ,2003,66
 Travis County ,2004,60
 Travis County ,2005,75
 Travis County ,2006,76
 Travis County ,2007,60
 Travis County ,2008,68
 Travis County ,2009,66
 Travis County ,2010,57
 Travis County ,2011,63
 Travis County ,2012,66
 Trinity County ,1999,8
 Trinity County ,2000,5
 Trinity County ,2001,4
 Trinity County ,2002,2
 Trinity County ,2003,3
 Trinity County ,2004,10
 Trinity County ,2005,5
 Trinity County ,2006,7
 Trinity County ,2007,6
 Trinity County ,2008,10
 Trinity County ,2009,7
 Trinity County ,2010,4
 Trinity County ,2011,8
 Trinity County ,2012,5
 Tyler County ,1999,6
 Tyler County ,2000,6
 Tyler County ,2001,1
 Tyler County ,2002,2
 Tyler County ,2003,7
 Tyler County ,2004,7
 Tyler County ,2005,7
 Tyler County ,2006,4
 Tyler County ,2007,3
 Tyler County ,2008,4
 Tyler County ,2009,5
 Tyler County ,2010,3
 Tyler County ,2011,5
 Tyler County ,2012,1
 Upshur County ,1999,8
 Upshur County ,2000,9
 Upshur County ,2001,8
 Upshur County ,2002,9
 Upshur County ,2003,11
 Upshur County ,2004,9
 Upshur County ,2005,15
 Upshur County ,2006,3
 Upshur County ,2007,6
 Upshur County ,2008,3
 Upshur County ,2009,3
 Upshur County ,2010,8
 Upshur County ,2011,7
 Upshur County ,2012,4
 Upton County ,1999,1
 Upton County ,2000,1
 Upton County ,2001,2
 Upton County ,2002,1
 Upton County ,2003,0
 Upton County ,2004,0
 Upton County ,2005,1
 Upton County ,2006,0
